Order_Date,Region,Sub_Category,Sales,Profit
2015-10-23,South,Phones,11.8240,1.0346
2017-10-13,Central,Paper,63.3120,20.5764
2017-10-13,Central,Binders,96.7840,-145.1760
2017-10-13,Central,Furnishings,10.4760,-6.8094
2015-09-04,West,Binders,9.7620,-6.8334
2016-03-14,West,Chairs,196.7840,-22.1382
2017-10-28,East,Envelopes,47.9800,23.9900
2017-10-15,East,Labels,13.0500,6.0030
2017-08-07,Central,Accessories,63.9600,19.8276
2017-09-21,South,Appliances,80.4800,24.1440
2017-11-03,East,Binders,11.6730,-7.7820
2016-11-05,Central,Tables,863.1280,-160.2952
2016-11-05,Central,Binders,3.5640,-6.2370
2016-11-05,Central,Bookcases,956.6648,-225.0976
2016-11-05,Central,Binders,12.5880,-20.1408
2016-11-05,Central,Accessories,171.9600,45.1395
2017-06-25,West,Tables,871.4000,148.1380
2015-11-26,South,Furnishings,692.4720,190.4298
2016-11-24,East,Furnishings,207.7600,85.1816
2017-07-21,West,Phones,71.9280,6.2937
2017-07-21,West,Art,25.9900,7.5371
2015-10-23,West,Binders,3.5920,1.1225
2015-07-09,Central,Appliances,48.6320,-121.5800
2017-08-18,West,Storage,323.1000,61.3890
2016-04-16,East,Machines,9099.9300,2365.9818
2016-04-16,East,Furnishings,9.9600,3.2868
2016-04-16,East,Binders,25.3000,11.8910
2014-11-14,East,Paper,11.3600,5.2256
2014-11-14,East,Chairs,69.2640,14.6224
2014-12-20,Central,Labels,3.6900,1.7343
2014-12-20,Central,Binders,1103.9700,496.7865
2015-11-21,Central,Bookcases,246.1328,-76.0116
2015-11-21,Central,Labels,11.6960,3.9474
2015-11-21,Central,Copiers,439.9920,164.9970
2017-12-28,South,Storage,64.7840,-12.9568
2015-05-17,Central,Binders,33.2800,-49.9200
2015-05-17,Central,Paper,14.0880,4.9308
2017-12-09,West,Art,11.1600,2.7900
2017-12-09,West,Tables,896.3280,22.4082
2017-12-09,West,Appliances,189.0000,68.0400
2017-03-10,East,Phones,53.9820,-10.7964
2017-10-22,West,Tables,177.2250,-120.5130
2017-07-03,West,Furnishings,129.3900,54.3438
2017-09-04,West,Storage,54.3200,0.5432
2017-08-23,South,Phones,4367.8960,327.5922
2017-08-23,South,Paper,49.5680,15.4900
2017-08-23,South,Appliances,161.3760,12.1032
2017-08-23,South,Furnishings,2.7840,0.4176
2017-08-23,South,Paper,8.7200,2.9430
2014-08-22,East,Art,3.9120,1.0269
2016-10-04,Central,Envelopes,59.7520,19.4194
2014-10-26,West,Furnishings,63.9200,3.1960
2014-10-26,West,Phones,383.9600,38.3960
2016-06-28,West,Binders,7.7520,2.8101
2016-06-28,West,Binders,33.5680,11.7488
2014-11-04,West,Phones,666.3440,66.6344
2014-11-04,West,Tables,573.7280,-64.5444
2014-11-04,West,Binders,21.9360,8.2260
2014-11-04,West,Paper,19.4400,9.3312
2014-11-04,West,Machines,447.9680,139.9900
2014-09-08,East,Appliances,16.7800,4.1950
2015-06-25,West,Art,20.9600,5.2400
2015-06-25,West,Binders,88.7520,27.7350
2015-06-25,West,Storage,304.2300,9.1269
2015-07-26,West,Envelopes,167.8600,78.8942
2017-12-07,South,Furnishings,82.3800,25.5378
2014-12-29,West,Phones,23.9760,-5.6943
2014-12-29,West,Storage,33.2900,7.9896
2015-02-14,East,Binders,14.9520,-11.9616
2015-02-14,East,Phones,323.9820,-80.9955
2015-02-14,East,Binders,2.2860,-1.6764
2015-02-14,East,Art,14.3520,0.8970
2015-02-14,East,Accessories,71.9760,0.8997
2016-01-25,East,Art,9.2100,2.3025
2016-01-25,East,Paper,18.0000,8.2800
2017-04-01,East,Paper,42.9300,19.3185
2017-10-03,South,Paper,15.5520,5.4432
2017-10-03,South,Appliances,17.9200,1.1200
2017-09-01,West,Accessories,19.9900,6.7966
2017-09-01,West,Binders,22.9200,8.0220
2015-12-21,South,Accessories,50.8800,14.6280
2015-12-21,South,Envelopes,27.3120,9.2178
2015-12-20,West,Envelopes,7.9200,2.7720
2015-12-20,West,Furnishings,14.3680,3.9512
2015-11-27,West,Accessories,107.9700,22.6737
2015-11-27,West,Paper,113.8200,53.4954
2017-08-27,South,Paper,5.1840,1.8144
2014-03-22,Central,Art,16.2800,6.5120
2017-12-17,South,Storage,544.3800,157.8702
2017-03-19,West,Binders,19.8240,6.6906
2017-03-19,West,Phones,657.5040,-131.5008
2017-03-19,West,Accessories,99.5400,10.9494
2017-03-19,West,Accessories,199.9600,85.9828
2016-09-18,East,Chairs,631.7820,140.3960
2016-09-18,East,Furnishings,60.7200,26.1096
2017-11-24,West,Binders,20.7240,-15.1976
2017-11-24,West,Storage,415.8720,-41.5872
2017-04-11,East,Storage,16.7680,1.4672
2017-04-11,East,Accessories,27.1200,-4.7460
2017-12-10,West,Phones,95.8400,34.7420
2017-12-10,West,Paper,12.9600,6.2208
2017-11-24,South,Binders,19.0080,-12.6720
2015-12-04,South,Binders,1598.0580,-1065.3720
2015-12-04,South,Art,36.9600,12.0120
2017-12-11,Central,Paper,10.3680,3.6288
2017-12-11,Central,Furnishings,77.7200,-66.0620
2017-12-11,Central,Chairs,520.4640,-14.8704
2016-05-21,East,Paper,111.9600,54.8604
2017-02-17,South,Phones,29.1600,8.4564
2017-05-20,Central,Art,131.9400,35.6238
2017-05-20,Central,Art,25.9200,8.2944
2017-05-20,Central,Storage,704.7600,162.0948
2017-05-20,Central,Fasteners,7.4100,3.4827
2017-05-20,Central,Art,21.5000,7.0950
2017-09-11,Central,Fasteners,10.5280,3.2900
2017-09-11,Central,Paper,20.5440,6.4200
2016-11-05,Central,Binders,104.9000,50.3520
2016-11-05,Central,Art,39.6800,16.2688
2016-11-05,Central,Labels,51.7500,24.8400
2017-07-23,Central,Art,11.6800,5.4896
2017-07-23,Central,Accessories,159.7500,11.1825
2016-11-18,East,Appliances,103.9680,16.8948
2014-04-25,West,Furnishings,303.2500,63.6825
2014-04-25,West,Appliances,270.7200,78.5088
2014-04-25,West,Chairs,1487.0400,148.7040
2015-11-30,South,Envelopes,17.4800,8.2156
2015-11-30,South,Envelopes,71.8800,32.3460
2015-10-25,West,Art,60.4500,16.3215
2015-10-25,West,Tables,253.1760,-31.6470
2015-07-20,Central,Binders,2.8800,-4.4640
2015-07-20,Central,Bookcases,384.9440,-126.4816
2015-07-20,Central,Phones,153.5840,13.4386
2015-07-20,Central,Bookcases,913.4300,-52.1960
2016-10-27,West,Appliances,43.9200,11.8584
2016-10-27,West,Binders,25.0320,7.8225
2017-11-20,East,Paper,46.7600,22.4448
2017-11-20,East,Bookcases,183.9680,-25.2956
2017-11-20,East,Phones,1259.9700,327.5922
2017-11-20,East,Art,68.9700,19.3116
2016-09-08,Central,Art,70.3680,6.1572
2016-09-08,Central,Phones,59.9600,21.7355
2014-07-20,East,Storage,25.9840,-5.1968
2014-07-20,East,Binders,27.3600,-21.8880
2016-11-15,West,Phones,361.3760,27.1032
2014-07-07,East,Chairs,172.1860,-46.7362
2014-07-07,East,Furnishings,69.0080,12.0764
2016-03-17,East,Envelopes,199.9000,89.9550
2016-03-17,East,Appliances,901.9500,297.6435
2016-03-17,East,Furnishings,971.5000,252.5900
2016-12-26,West,Art,11.3280,2.5488
2014-09-02,East,Art,21.2400,8.0712
2015-07-05,East,Accessories,34.8000,2.1750
2015-07-05,East,Storage,38.9760,-2.4360
2016-11-20,Central,Paper,9.0800,4.0860
2016-11-20,Central,Paper,314.5500,150.9840
2016-11-20,Central,Binders,4.9100,2.3077
2014-05-06,West,Labels,5.7800,2.7166
2014-05-06,West,Art,107.9400,30.2232
2014-06-21,East,Paper,19.6500,9.0390
2014-06-21,East,Phones,617.9700,160.6722
2014-06-21,East,Appliances,59.7000,26.8650
2017-08-19,East,Binders,387.9900,182.3553
2014-11-29,West,Phones,575.9200,71.9900
2014-11-29,West,Fasteners,30.4000,15.2000
2017-04-09,Central,Binders,478.2400,219.9904
2014-12-20,East,Furnishings,190.8480,-21.4704
2014-12-17,East,Binders,5.4840,-4.0216
2015-11-17,Central,Supplies,40.9200,3.0690
2014-03-04,South,Art,15.5520,2.3328
2017-05-18,South,Appliances,17.2400,4.4824
2017-05-18,South,Bookcases,302.9400,75.7350
2017-05-18,South,Phones,34.7500,15.6375
2017-05-18,South,Binders,113.9400,54.6912
2017-05-18,South,Phones,55.9800,15.6744
2017-09-22,West,Paper,27.1800,12.2310
2017-03-21,Central,Chairs,1805.8800,523.7052
2017-09-14,East,Art,70.9500,18.4470
2016-11-03,South,Fasteners,20.0000,9.6000
2016-11-03,South,Art,7.9800,2.0748
2016-11-03,South,Furnishings,24.1000,9.1580
2016-11-03,South,Art,8.7500,2.6250
2016-11-03,South,Tables,842.9400,160.1586
2016-05-03,Central,Binders,2.1820,-3.6003
2016-05-03,Central,Art,27.3840,2.7384
2016-05-03,Central,Appliances,26.4060,-71.2962
2016-12-27,Central,Paper,10.3680,3.6288
2016-12-27,Central,Paper,23.6800,7.4000
2016-07-22,Central,Accessories,109.9500,36.2835
2016-07-22,Central,Storage,965.8500,135.2190
2016-07-22,Central,Art,29.2000,10.5120
2016-07-22,Central,Paper,32.4000,15.5520
2014-11-16,Central,Envelopes,78.3500,36.8245
2014-11-16,Central,Paper,31.6800,14.2560
2014-11-16,Central,Binders,29.1200,14.2688
2014-11-16,Central,Storage,169.4500,42.3625
2015-06-19,West,Furnishings,12.5600,4.0192
2015-06-19,West,Paper,6.4800,3.1104
2015-06-19,West,Envelopes,186.6900,87.7443
2016-07-04,West,Furnishings,25.4000,8.6360
2016-07-04,West,Envelopes,43.9600,20.6612
2016-07-04,West,Bookcases,1279.1650,225.7350
2016-07-04,West,Storage,27.9200,0.5584
2015-09-03,West,Chairs,129.5680,-12.9568
2015-09-03,West,Binders,6.3680,2.1492
2017-08-07,West,Paper,244.5500,114.9385
2017-03-13,West,Supplies,1332.4960,-299.8116
2017-09-28,West,Furnishings,32.7760,3.2776
2017-09-28,West,Storage,147.1840,-29.4368
2017-09-28,West,Accessories,54.3840,1.3596
2017-09-28,West,Binders,76.7760,-58.8616
2017-09-28,West,Paper,14.3520,5.2026
2017-09-28,West,Appliances,209.7920,26.2240
2015-08-07,West,Binders,3.3040,1.1151
2017-11-24,East,Art,16.3800,7.3710
2017-11-24,East,Envelopes,167.9600,78.9412
2017-11-24,East,Bookcases,321.5680,-16.0784
2017-11-24,East,Paper,12.9600,6.2208
2017-05-08,East,Chairs,128.0580,-23.7822
2017-09-29,East,Chairs,63.6860,-15.4666
2017-09-29,East,Accessories,239.9760,65.9934
2017-09-29,East,Tables,344.2200,-189.3210
2017-09-29,East,Paper,15.5520,5.4432
2017-09-29,East,Furnishings,21.2480,7.4368
2017-09-29,East,Paper,8.4480,2.6400
2017-10-22,Central,Storage,333.0900,23.3163
2017-10-22,Central,Tables,248.9800,54.7756
2014-03-24,East,Paper,24.9000,11.7030
2016-11-03,West,Fasteners,15.2600,5.0358
2016-11-03,West,Appliances,43.3200,14.2956
2016-11-03,West,Binders,43.5840,15.7992
2016-11-03,West,Paper,116.2800,56.9772
2016-11-03,West,Binders,9.2960,3.0212
2016-11-03,West,Paper,19.4400,9.3312
2016-11-03,West,Paper,314.5500,150.9840
2015-09-05,Central,Binders,16.2700,-25.2185
2015-09-05,Central,Supplies,69.1200,-14.6880
2015-09-05,Central,Binders,4.4700,-7.8225
2017-08-14,West,Tables,418.2960,5.2287
2014-12-01,East,Copiers,659.9880,109.9980
2014-12-01,East,Furnishings,8.1280,1.4224
2014-12-01,East,Paper,36.2880,12.7008
2014-12-01,East,Chairs,909.7200,-51.9840
2017-06-18,West,Bookcases,917.9235,75.5937
2017-06-18,West,Paper,38.8800,19.0512
2017-12-02,East,Binders,631.1760,-462.8624
2014-11-21,West,Paper,12.9600,6.2208
2016-04-10,West,Paper,12.9600,6.2208
2016-04-10,West,Binders,23.2000,8.1200
2014-06-30,Central,Paper,25.9200,9.0720
2014-06-30,Central,Fasteners,21.3120,7.1928
2014-12-24,West,Phones,173.6560,17.3656
2014-12-24,West,Appliances,361.9600,101.3488
2014-12-24,West,Accessories,62.8500,13.1985
2014-12-24,West,Phones,818.3760,51.1485
2014-12-24,West,Storage,20.3400,0.2034
2014-12-24,West,Furnishings,23.9900,5.5177
2017-05-23,West,Tables,171.2880,-6.4233
2016-11-10,Central,Furnishings,37.3000,17.1580
2016-11-10,Central,Binders,81.9600,39.3408
2016-10-02,West,Binders,54.7920,-40.1808
2016-09-06,Central,Storage,10.7840,0.8088
2016-10-27,South,Chairs,290.9800,75.6548
2017-10-22,Central,Art,36.4400,12.0252
2016-09-15,West,Paper,21.4000,10.0580
2016-09-15,West,Binders,48.6640,15.8158
2016-09-25,West,Art,16.5600,6.9552
2017-06-10,South,Storage,1347.5200,84.2200
2014-02-20,Central,Accessories,62.3100,22.4316
2014-02-20,Central,Furnishings,20.3200,6.9088
2017-02-20,West,Fasteners,9.4320,3.0654
2014-11-02,East,Labels,34.8600,16.0356
2014-11-02,East,Furnishings,89.3400,24.1218
2017-07-17,East,Phones,269.9800,67.4950
2017-07-17,East,Paper,99.9000,47.9520
2017-07-17,East,Furnishings,39.0800,14.4596
2017-09-08,East,Accessories,116.8320,33.5892
2016-11-14,Central,Binders,2.2960,-3.9032
2016-11-14,East,Chairs,408.0060,72.5344
2016-11-14,East,Storage,40.4400,10.5144
2014-10-10,West,Chairs,122.3520,13.7646
2014-10-10,West,Envelopes,15.2800,7.4872
2015-03-19,West,Paper,11.9600,5.8604
2017-07-08,West,Furnishings,15.8400,4.9104
2017-07-08,West,Binders,86.3760,30.2316
2017-07-08,West,Art,18.2400,6.2016
2017-07-08,West,Art,13.1200,4.3296
2015-02-27,East,Phones,105.9800,1.0598
2015-02-27,East,Tables,493.9200,-28.2240
2017-06-16,Central,Binders,5.9360,-8.9040
2017-03-30,Central,Envelopes,325.8600,149.8956
2015-07-12,Central,Chairs,383.6070,-5.4801
2015-07-12,Central,Phones,148.4800,16.7040
2015-07-12,Central,Phones,537.5440,53.7544
2015-07-12,Central,Binders,1.9280,-2.9884
2015-07-12,Central,Art,6.9120,0.6912
2015-07-12,Central,Furnishings,7.7600,-2.1340
2015-07-12,Central,Phones,659.1680,49.4376
2017-04-30,East,Labels,5.7600,2.8224
2014-07-13,West,Tables,351.2160,4.3902
2014-12-27,West,Chairs,230.2800,23.0280
2014-12-27,West,Paper,12.8400,5.7780
2016-02-27,Central,Binders,56.8200,28.4100
2015-03-23,South,Fasteners,31.5600,14.2020
2015-03-23,South,Storage,27.9200,0.5584
2017-10-21,West,Binders,8.5590,-6.5619
2014-12-31,Central,Envelopes,49.5680,17.9684
2014-05-05,Central,Chairs,127.8690,-9.1335
2015-12-04,West,Envelopes,271.4400,122.1480
2015-12-04,West,Phones,110.3520,8.2764
2015-12-04,West,Furnishings,36.4000,13.8320
2017-09-26,South,Chairs,419.1360,-57.6312
2014-12-09,West,Storage,100.7040,-1.2588
2017-12-03,South,Appliances,45.2160,4.5216
2017-12-03,South,Binders,28.7820,-21.1068
2017-12-03,South,Paper,24.4480,8.8624
2015-11-08,Central,Binders,10.4760,-17.2854
2014-04-19,West,Furnishings,76.1400,26.6490
2015-05-25,Central,Art,21.2400,8.0712
2015-05-25,Central,Binders,127.9600,60.1412
2017-07-17,West,Copiers,479.9840,89.9970
2016-12-12,Central,Phones,657.9300,184.2204
2016-12-12,Central,Furnishings,33.4800,8.7048
2016-12-12,Central,Art,13.9000,3.6140
2016-12-12,Central,Storage,26.8600,6.7150
2014-04-11,West,Binders,9.5840,3.3544
2015-06-09,South,Binders,113.1000,56.5500
2014-07-27,East,Paper,65.7800,32.2322
2015-07-31,South,Accessories,239.7000,105.4680
2016-09-19,East,Furnishings,25.6320,3.8448
2016-06-10,East,Labels,23.6160,7.9704
2016-08-26,West,Art,8.2600,3.7996
2017-11-02,West,Envelopes,76.5800,38.2900
2017-11-02,West,Art,8.8000,4.2240
2017-11-02,West,Binders,590.3520,206.6232
2017-11-02,West,Fasteners,5.5800,0.1674
2017-11-02,West,Furnishings,25.0200,10.5084
2017-11-02,West,Storage,452.5500,22.6275
2016-12-26,West,Supplies,17.7600,4.9728
2016-12-26,West,Phones,302.3840,30.2384
2016-12-26,West,Chairs,146.3520,-5.4882
2016-12-26,West,Appliances,7.9000,2.0540
2016-12-26,West,Tables,902.7120,33.8517
2016-12-26,West,Art,53.9700,15.1116
2016-12-05,East,Art,33.9200,13.2288
2017-08-28,Central,Supplies,21.8100,5.8887
2017-08-28,Central,Appliances,91.6000,26.5640
2015-07-16,East,Chairs,150.9800,43.7842
2015-07-16,East,Envelopes,137.2500,63.1350
2015-07-16,East,Fasteners,11.5200,5.4144
2015-05-26,South,Paper,18.2720,5.9384
2015-05-26,South,Paper,153.7280,53.8048
2015-05-26,South,Envelopes,12.2240,4.4312
2015-05-26,South,Accessories,167.9440,50.3832
2015-05-28,East,Phones,45.9900,13.3371
2015-05-28,East,Storage,535.4100,160.6230
2015-05-28,East,Binders,6.0960,2.0574
2015-05-28,East,Paper,45.3600,21.7728
2017-11-09,West,Furnishings,47.1200,20.7328
2016-01-24,South,Binders,31.3600,15.6800
2016-12-31,South,Art,47.6160,3.5712
2016-12-31,South,Paper,23.4800,8.2180
2016-09-05,Central,Appliances,62.7900,-166.3935
2016-09-05,Central,Fasteners,28.4400,4.2660
2015-09-04,Central,Accessories,134.3760,6.7188
2015-09-21,East,Phones,589.9000,147.4750
2015-09-21,East,Chairs,542.9400,141.1644
2017-12-24,West,Copiers,2879.9520,1007.9832
2017-12-24,West,Binders,90.4800,33.9300
2015-10-05,East,Storage,77.5500,21.7140
2017-09-09,South,Supplies,8.8320,-1.9872
2017-09-09,South,Paper,177.5360,62.1376
2017-09-09,South,Storage,258.4800,-3.2310
2017-09-09,South,Furnishings,14.1360,4.2408
2016-11-13,East,Storage,77.5500,20.1630
2016-11-13,East,Storage,24.8800,6.9664
2016-11-13,East,Art,140.7500,39.4100
2016-11-13,East,Storage,36.6300,9.8901
2015-10-15,Central,Furnishings,17.1400,6.1704
2017-08-03,West,Labels,51.7500,24.8400
2017-08-03,West,Furnishings,123.9600,11.1564
2015-08-21,West,Bookcases,586.3980,34.4940
2015-08-21,West,Storage,80.9800,3.2392
2017-03-12,West,Storage,242.9400,9.7176
2017-04-27,West,Art,123.9200,33.4584
2017-04-27,West,Art,12.3900,5.6994
2017-04-27,West,Art,47.3000,12.2980
2016-09-11,South,Copiers,1599.9200,751.9624
2016-09-11,South,Envelopes,11.0900,5.4341
2017-10-22,West,Binders,3.1680,-2.5344
2017-10-22,West,Chairs,579.1360,-28.9568
2015-08-02,West,Binders,6.3680,2.1492
2015-08-02,West,Machines,558.4000,41.8800
2016-08-12,East,Chairs,145.7640,-8.0980
2014-05-30,South,Paper,13.6200,6.1290
2016-04-26,East,Chairs,434.6460,62.7822
2017-05-14,West,Paper,440.1900,206.8893
2017-05-14,West,Supplies,64.4000,1.9320
2017-04-08,West,Paper,244.5500,114.9385
2017-04-08,West,Paper,195.7600,97.8800
2017-02-17,East,Paper,11.7600,5.7624
2017-02-17,East,Storage,166.4500,39.9480
2017-06-24,West,Fasteners,2.8800,1.3536
2014-05-05,Central,Storage,45.2480,3.9592
2015-05-03,East,Art,59.9040,14.2272
2015-05-03,East,Appliances,23.6960,6.5164
2015-05-03,East,Paper,7.9680,2.8884
2015-05-03,East,Appliances,18.2000,2.0475
2015-05-03,East,Accessories,27.5520,-0.3444
2015-05-03,East,Chairs,844.1160,-36.1764
2015-05-03,East,Storage,76.7520,-9.5940
2016-09-18,South,Labels,3.0000,1.0500
2016-09-22,South,Binders,7.5060,-6.0048
2016-09-22,South,Labels,16.5600,5.7960
2016-01-10,West,Furnishings,79.9200,34.3656
2016-01-10,West,Accessories,69.9800,13.2962
2017-05-06,Central,Binders,11.0600,-18.8020
2017-05-06,Central,Bookcases,623.4648,-119.1918
2017-05-06,Central,Storage,772.6800,-57.9510
2016-07-31,Central,Appliances,283.1400,72.3580
2016-07-31,Central,Phones,635.9600,165.3496
2016-07-31,Central,Phones,118.9900,33.3172
2016-07-31,Central,Furnishings,272.9400,30.0234
2017-03-27,East,Furnishings,15.0080,1.5008
2014-03-14,West,Binders,33.0880,11.1672
2014-03-14,West,Storage,80.9800,3.2392
2014-03-14,West,Accessories,82.8000,6.6240
2014-03-14,West,Storage,21.3600,5.7672
2014-03-14,West,Binders,62.0480,20.1656
2016-07-14,East,Fasteners,29.6100,13.3245
2016-12-01,South,Phones,863.9280,86.3928
2016-08-29,East,Tables,241.9200,-56.4480
2016-08-29,East,Bookcases,163.8800,-81.9400
2016-08-29,East,Binders,3.4860,-2.7888
2016-08-29,East,Fasteners,10.5840,-2.3814
2016-06-24,Central,Phones,440.9100,123.4548
2017-03-30,East,Binders,5.7150,-4.7625
2014-12-20,West,Furnishings,51.9680,10.3936
2014-12-20,West,Accessories,71.9760,21.5928
2014-12-20,West,Chairs,242.3520,-42.4116
2014-12-20,West,Paper,221.9200,77.6720
2014-12-20,West,Paper,8.4480,2.6400
2015-12-17,Central,Binders,29.5200,14.4648
2015-12-17,Central,Chairs,302.9400,48.4704
2015-12-17,Central,Chairs,142.3600,38.4372
2015-12-17,Central,Chairs,546.6600,136.6650
2015-12-17,Central,Furnishings,212.1300,14.8491
2017-05-11,Central,Art,5.2480,0.5904
2017-05-11,Central,Storage,74.4160,-14.8832
2017-05-11,Central,Paper,6.8480,2.1400
2017-05-11,Central,Furnishings,7.9960,-6.9965
2016-06-24,Central,Appliances,8.7120,-19.6020
2016-05-17,East,Supplies,65.1700,18.8993
2016-05-17,East,Labels,14.6200,6.8714
2016-05-17,East,Furnishings,173.2400,17.3240
2017-06-29,West,Binders,895.9200,302.3730
2017-06-29,West,Storage,130.7100,39.2130
2017-06-29,West,Art,11.6800,3.0368
2017-06-29,West,Accessories,62.3100,22.4316
2014-03-31,East,Binders,0.8520,-0.5964
2014-12-16,Central,Paper,36.2880,12.7008
2014-12-16,Central,Furnishings,56.5680,-74.9526
2017-05-18,West,Phones,344.7040,38.7792
2015-05-12,West,Phones,201.5840,20.1584
2017-12-03,West,Tables,521.9600,88.7332
2015-12-12,East,Art,8.2200,2.2194
2015-10-10,West,Paper,45.3600,21.7728
2015-04-18,West,Storage,947.1700,9.4717
2015-04-18,West,Paper,61.9600,27.8820
2014-06-07,Central,Tables,268.9350,-209.7693
2017-09-01,West,Art,7.5800,2.9562
2016-05-22,South,Labels,14.7300,7.2177
2016-11-11,South,Binders,9.8880,-6.9216
2016-11-11,South,Appliances,671.5440,50.3658
2014-11-25,East,Storage,1117.9200,55.8960
2014-11-25,East,Bookcases,275.9520,-37.9434
2014-11-07,West,Binders,123.1440,46.1790
2016-07-18,Central,Accessories,15.5760,3.3099
2015-03-29,West,Paper,212.6400,99.9408
2015-03-29,West,Paper,9.8700,4.5402
2015-03-29,West,Accessories,53.2500,20.7675
2015-03-29,West,Furnishings,19.9200,9.5616
2016-04-07,East,Chairs,658.7460,146.3880
2015-06-13,East,Binders,8.2600,3.8822
2015-06-13,East,Binders,29.8400,13.4280
2015-06-13,East,Accessories,67.9800,14.9556
2015-02-18,West,Labels,61.0600,28.0876
2015-02-18,West,Tables,35.5440,-0.8886
2017-11-12,West,Labels,9.9600,4.5816
2017-11-12,West,Art,9.2100,2.3025
2017-11-12,West,Supplies,27.9300,8.0997
2017-03-05,Central,Fasteners,7.9000,2.5280
2017-03-05,Central,Storage,221.1600,57.5016
2017-03-05,Central,Binders,127.9600,62.7004
2017-03-05,Central,Binders,18.6900,9.1581
2016-03-03,West,Supplies,25.3500,7.6050
2016-03-03,West,Furnishings,35.2800,11.9952
2016-12-24,West,Paper,33.4000,16.0320
2016-10-07,West,Machines,837.6000,62.8200
2016-12-09,South,Phones,40.6800,-9.1530
2017-11-20,South,Chairs,209.5680,-23.5764
2015-12-12,Central,Accessories,22.3680,6.4308
2017-02-03,South,Binders,3.8820,-2.5880
2017-02-03,South,Paper,115.2960,40.3536
2017-09-21,East,Binders,1.9080,-1.5264
2017-04-30,Central,Binders,43.3720,-69.3952
2014-11-03,East,Phones,783.9600,219.5088
2014-11-03,East,Binders,48.8960,18.3360
2014-11-03,East,Binders,7.8560,2.8478
2016-12-30,East,Labels,5.9040,1.9926
2016-12-30,East,Supplies,13.7120,1.0284
2014-09-17,West,Envelopes,182.9400,85.9818
2017-11-24,West,Art,27.7600,9.9936
2015-04-24,East,Art,25.9900,7.5371
2015-03-09,Central,Accessories,113.5200,29.7990
2015-03-09,Central,Phones,359.8800,22.4925
2017-06-02,South,Paper,25.3440,9.1872
2016-09-19,West,Binders,11.9520,4.1832
2016-09-19,West,Supplies,6.2400,1.8720
2014-10-31,West,Phones,742.3360,83.5128
2017-11-23,Central,Furnishings,6.4640,-4.0400
2017-11-23,Central,Labels,11.5200,4.1760
2017-11-23,Central,Phones,222.3840,16.6788
2017-11-16,West,Art,23.3600,6.0736
2016-02-19,East,Labels,8.6700,4.0749
2016-02-19,East,Supplies,25.7100,6.6846
2017-11-07,East,Appliances,100.9400,33.3102
2014-07-08,East,Chairs,63.8820,10.6470
2014-11-07,Central,Chairs,683.1440,0.0000
2014-11-07,Central,Binders,1.4760,-2.2140
2014-11-07,Central,Supplies,40.7120,3.5623
2017-01-28,Central,Paper,279.9000,137.1510
2015-12-11,West,Art,13.1200,1.1480
2015-12-11,West,Bookcases,69.5760,-143.7904
2015-12-11,West,Art,4.2240,0.4752
2015-12-11,West,Accessories,58.0800,-6.5340
2015-12-11,West,Furnishings,52.4160,15.0696
2015-12-11,West,Furnishings,54.9200,10.9840
2015-12-11,West,Tables,364.9500,-248.1660
2015-12-11,West,Paper,85.0560,28.7064
2015-12-11,West,Paper,27.6960,9.6936
2015-06-29,East,Paper,24.9600,11.2320
2015-03-16,West,Furnishings,43.1300,18.1146
2015-08-13,South,Binders,5.6400,2.7072
2016-05-14,South,Binders,57.5820,-44.1462
2016-05-14,South,Paper,31.1040,10.8864
2016-05-14,South,Furnishings,30.1920,8.3028
2016-05-14,South,Phones,43.6000,4.3600
2016-05-14,South,Art,4.7680,0.4172
2016-05-14,South,Binders,10.3800,-7.6120
2016-05-14,South,Binders,13.3920,-9.8208
2017-07-13,East,Phones,39.5940,-7.2589
2017-07-13,East,Furnishings,91.0080,19.3392
2015-11-22,West,Paper,37.9400,18.2112
2015-11-22,West,Paper,42.8000,19.2600
2015-11-22,West,Storage,33.6300,10.0890
2014-11-23,East,Envelopes,62.8080,21.1977
2015-12-27,Central,Paper,195.6400,91.9508
2015-12-27,Central,Phones,239.9000,71.9700
2016-11-14,East,Chairs,380.0580,-21.7176
2016-11-14,East,Copiers,1199.9760,179.9964
2016-11-14,East,Furnishings,48.5760,9.7152
2016-05-08,West,Paper,17.9400,8.0730
2014-12-26,East,Paper,18.2640,6.1641
2014-12-26,East,Appliances,34.6560,5.6316
2014-12-26,East,Appliances,81.5520,8.1552
2014-12-26,East,Storage,227.1360,-42.5880
2017-06-08,East,Binders,10.3600,5.0764
2015-04-07,Central,Appliances,463.2480,-1181.2824
2015-04-07,Central,Accessories,383.9520,47.9940
2016-07-10,West,Binders,44.8560,-35.8848
2016-11-21,East,Machines,30.3450,-24.2760
2016-11-21,East,Chairs,127.5540,-9.1110
2016-11-21,East,Furnishings,77.9520,15.5904
2017-11-12,West,Binders,14.0160,4.9056
2014-11-01,South,Storage,69.5200,19.4656
2014-11-01,South,Art,5.6400,1.6356
2016-05-15,East,Binders,13.7760,4.4772
2014-11-07,Central,Appliances,245.8800,68.8464
2014-11-07,Central,Storage,36.6300,9.8901
2014-11-07,Central,Storage,22.5800,5.8708
2014-11-07,Central,Binders,12.3900,5.8233
2017-10-05,West,Binders,39.9200,13.4730
2017-10-05,West,Paper,61.9600,27.8820
